Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description,datetimeEpoch,pressure,sunriseEpoch,sunsetEpoch,source,hours
32.0,32.0,32.0,zaragoza,2023-01-02T00:00:00,51.9,51.24583333333334,45.9125,80.48916666666666,0.0,0.0,,0.0,0.0,8.741666666666667,6.058333333333334,176.70833333333334,1024.35,81.84583333333333,7.05,71.0,0.2625,0.625,10.0,Partially cloudy,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
33.0,33.0,33.0,zaragoza,2023-01-03T00:00:00,48.96666666666667,46.625,40.6125,73.65583333333333,0.0,0.0,,0.0,0.0,14.866666666666667,7.958333333333333,282.875,1030.6166666666666,27.495833333333337,7.583333333333333,95.20833333333331,0.3416666666666666,0.9166666666666666,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
34.0,34.0,34.0,zaragoza,2023-01-04T00:00:00,43.32083333333333,42.44583333333333,34.6875,73.39958333333334,0.0,0.0,,0.0,0.0,8.112499999999999,2.9375,223.16666666666663,1034.25,0.1541666666666666,7.550000000000001,95.5,0.3458333333333334,0.9166666666666666,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
35.0,35.0,35.0,zaragoza,2023-01-05T00:00:00,37.7375,34.84166666666667,35.795833333333334,92.97875,0.0,0.0,,0.0,0.0,5.575,4.2749999999999995,108.83333333333331,1030.7416666666666,63.625,2.4875000000000003,95.79166666666669,0.3416666666666666,0.9166666666666666,10.0,Overcast,fog,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
36.0,36.0,36.0,zaragoza,2023-01-06T00:00:00,36.30416666666667,33.2875,35.9,98.46708333333332,0.0,0.0,,0.0,0.0,5.3,4.291666666666667,172.83333333333334,1026.9791666666667,100.0,0.175,98.45833333333331,0.3583333333333333,0.9583333333333334,10.0,Overcast,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
37.0,37.0,37.0,zaragoza,2023-01-07T00:00:00,37.670833333333334,33.199999999999996,36.97083333333333,97.32666666666668,0.0,0.0,,0.0,0.0,6.920833333333333,6.279166666666666,122.91666666666669,1023.025,75.67083333333333,2.245833333333333,84.54166666666667,0.3041666666666666,0.8333333333333334,10.0,Overcast,fog,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
38.0,38.0,38.0,zaragoza,2023-01-08T00:00:00,45.67083333333333,42.1,43.52916666666667,92.15833333333336,0.0032083333333333,50.0,rain,0.0,0.0,13.25,6.958333333333333,103.875,1013.625,70.97500000000001,6.5625,10.041666666666666,0.0333333333333333,0.0833333333333333,10.0,Partially cloudy,rain,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
39.0,39.0,39.0,zaragoza,2023-01-09T00:00:00,50.45,47.74583333333334,40.670833333333334,70.95333333333333,0.0,0.0,rain,0.0,0.0,20.595833333333335,11.295833333333334,293.2083333333333,1021.2458333333334,38.69166666666667,7.6,98.75,0.3583333333333333,1.0,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
40.0,40.0,40.0,zaragoza,2023-01-10T00:00:00,45.895833333333336,43.275,36.6375,71.28,0.0,0.0,,0.0,0.0,9.345833333333331,5.516666666666667,283.25,1027.6958333333334,9.370833333333334,7.525,98.54166666666669,0.3541666666666667,0.9583333333333334,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
41.0,41.0,41.0,zaragoza,2023-01-11T00:00:00,45.895833333333336,43.50833333333333,40.24583333333333,81.10875,0.0,0.0,,0.0,0.0,19.841666666666665,11.183333333333332,265.7083333333333,1027.5041666666666,49.87916666666666,7.645833333333333,37.25,0.1333333333333333,0.3333333333333333,10.0,Partially cloudy,partly-cloudy-day,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
42.0,42.0,42.0,zaragoza,2023-01-12T00:00:00,47.5875,45.03333333333333,36.983333333333334,68.04708333333333,0.0,0.0,,0.0,0.0,12.604166666666666,6.716666666666666,233.375,1028.6458333333333,45.583333333333336,7.395833333333333,94.91666666666669,0.3416666666666666,0.9166666666666666,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
43.0,43.0,43.0,zaragoza,2023-01-13T00:00:00,48.475,46.645833333333336,39.85,73.00375,0.0,0.0,,0.0,0.0,16.720833333333335,9.508333333333333,291.4166666666667,1027.3208333333334,41.020833333333336,8.275,97.625,0.35,0.9583333333333334,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
44.0,44.0,44.0,zaragoza,2023-01-14T00:00:00,43.60833333333333,42.42916666666667,39.395833333333336,85.98583333333333,0.0,0.0,,0.0,0.0,6.2375,4.070833333333334,209.5,1025.7125,67.89166666666667,5.508333333333333,102.375,0.3708333333333333,1.0,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
45.0,45.0,45.0,zaragoza,2023-01-15T00:00:00,43.541666666666664,39.05,38.1875,82.28041666666667,0.0,0.0,rain,0.0,0.0,23.2,10.579166666666667,243.5,1020.9083333333332,62.62083333333334,5.9875,57.875,0.2125,0.5833333333333334,10.0,Partially cloudy,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
46.0,46.0,46.0,zaragoza,2023-01-16T00:00:00,49.8,46.15833333333333,38.86666666666667,67.89208333333333,0.006625,50.0,rain,0.0,0.0,36.75416666666667,16.087500000000002,219.66666666666663,1007.3708333333334,87.77916666666665,7.391666666666667,5.583333333333333,0.025,0.0,10.0,"Rain, Partially cloudy",rain,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
47.0,47.0,47.0,zaragoza,2023-01-17T00:00:00,49.854166666666664,46.8375,39.329166666666666,67.83,0.00025,16.666666666666668,rain,0.0,0.0,38.0,17.858333333333334,285.0,995.975,63.325,7.970833333333334,75.625,0.2708333333333333,0.7916666666666666,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
48.0,48.0,48.0,zaragoza,2023-01-18T00:00:00,41.983333333333334,34.6125,30.65,64.86708333333333,0.000625,4.166666666666667,snow,0.0,0.0,27.28333333333333,15.5625,299.1666666666667,1005.6666666666666,51.645833333333336,7.808333333333334,108.125,0.3916666666666666,1.0833333333333333,9.708333333333334,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
49.0,49.0,49.0,zaragoza,2023-01-19T00:00:00,44.63333333333333,38.7,32.862500000000004,64.59958333333333,0.0005,16.666666666666668,rain,0.0,0.0,33.55416666666667,16.683333333333334,274.625,1013.9583333333334,63.50416666666666,7.454166666666667,96.83333333333331,0.3458333333333334,1.0,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
50.0,50.0,50.0,zaragoza,2023-01-20T00:00:00,44.979166666666664,36.825,32.12916666666667,61.182916666666664,0.0003333333333333,4.166666666666667,rain,0.0,0.0,37.31666666666667,21.35,301.7083333333333,1017.7833333333332,46.6625,7.529166666666668,110.16666666666669,0.3916666666666666,1.0833333333333333,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
51.0,51.0,51.0,zaragoza,2023-01-21T00:00:00,41.0875,31.808333333333337,24.391666666666666,51.97083333333333,0.0,0.0,,0.0,0.0,35.112500000000004,21.129166666666663,305.5,1021.6625,4.058333333333334,7.612500000000001,118.33333333333331,0.4333333333333333,1.1666666666666667,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
52.0,52.0,52.0,zaragoza,2023-01-22T00:00:00,40.295833333333334,29.625,21.029166666666665,46.91916666666666,0.0,0.0,,0.0,0.0,40.52916666666667,26.34583333333333,312.4583333333333,1024.0291666666667,0.9583333333333334,8.279166666666667,119.66666666666669,0.4333333333333333,1.25,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
53.0,53.0,53.0,zaragoza,2023-01-23T00:00:00,38.8875,28.34166666666667,24.795833333333334,56.79291666666666,0.0,0.0,,0.0,0.0,40.05833333333333,23.45,317.25,1023.1583333333332,15.945833333333333,7.554166666666667,114.95833333333331,0.4083333333333332,1.1666666666666667,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
54.0,54.0,54.0,zaragoza,2023-01-24T00:00:00,37.083333333333336,28.333333333333332,25.508333333333336,63.367916666666666,0.0,0.0,,0.0,0.0,21.4625,14.866666666666667,300.1666666666667,1026.9083333333333,39.00416666666667,7.779166666666666,117.16666666666669,0.425,1.1666666666666667,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
55.0,55.0,55.0,zaragoza,2023-01-25T00:00:00,38.8625,29.674999999999997,29.020833333333332,68.17,0.0,0.0,,0.0,0.0,27.920833333333334,18.354166666666668,292.5416666666667,1027.9291666666666,37.875,7.258333333333334,117.75,0.425,1.1666666666666667,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
56.0,56.0,56.0,zaragoza,2023-01-26T00:00:00,44.6,37.35,32.291666666666664,63.47666666666667,0.0,0.0,,0.0,0.0,36.87916666666667,21.691666666666663,305.4583333333333,1018.0083333333332,31.9625,7.175000000000001,120.58333333333331,0.4333333333333333,1.25,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
57.0,57.0,57.0,zaragoza,2023-01-27T00:00:00,41.6625,31.741666666666664,28.204166666666666,59.12125,0.0,0.0,,0.0,0.0,40.829166666666666,24.7625,306.75,1016.0958333333332,41.07083333333333,7.808333333333334,120.08333333333331,0.4333333333333333,1.25,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
58.0,58.0,58.0,zaragoza,2023-01-28T00:00:00,40.65416666666667,30.541666666666668,27.34583333333333,59.151250000000005,0.0,0.0,,0.0,0.0,35.32083333333333,23.816666666666663,303.2083333333333,1019.8458333333332,18.9125,8.220833333333333,125.29166666666669,0.4541666666666666,1.25,10.0,Clear,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
59.0,59.0,59.0,zaragoza,2023-01-29T00:00:00,39.0125,30.95,26.575,61.602916666666665,0.0,0.0,,0.0,0.0,20.841666666666665,14.008333333333333,297.9166666666667,1026.0708333333334,22.833333333333332,7.608333333333333,126.04166666666669,0.4541666666666666,1.25,10.0,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
60.0,60.0,60.0,zaragoza,2023-01-30T00:00:00,38.729166666666664,32.78333333333333,27.829166666666666,66.27791666666667,0.0,0.0,,0.0,0.0,21.4125,11.004166666666668,283.5833333333333,1029.6791666666666,13.654166666666669,7.616666666666667,129.08333333333334,0.4666666666666666,1.25,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
61.0,61.0,61.0,zaragoza,2023-01-31T00:00:00,44.9625,39.541666666666664,33.49583333333333,64.69291666666668,0.0,0.0,,0.0,0.0,27.9625,15.3875,291.6666666666667,1028.8541666666667,9.8375,8.270833333333334,129.83333333333334,0.4666666666666666,1.25,10.0,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
62.0,62.0,62.0,zaragoza,2023-02-01T00:00:00,45.979166666666664,41.34583333333333,35.32083333333333,67.53416666666666,0.0,0.0,,0.0,0.0,21.216666666666665,13.825,291.0833333333333,1029.0791666666669,15.908333333333331,7.479166666666667,131.20833333333334,0.4708333333333334,1.2916666666666667,10.0,Partially cloudy,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
63.0,63.0,63.0,zaragoza,2023-02-02T00:00:00,44.31666666666666,39.56666666666667,31.554166666666664,62.57125,0.0,0.0,,0.0,0.0,15.8625,10.6875,283.625,1030.9833333333331,0.0,7.945833333333334,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
64.0,64.0,64.0,zaragoza,2023-02-03T00:00:00,44.55416666666667,42.19166666666667,29.266666666666666,57.69333333333333,0.0,0.0,,0.0,0.0,12.9625,7.266666666666667,276.0833333333333,1032.1916666666666,0.05,7.616666666666667,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
65.0,65.0,65.0,zaragoza,2023-02-04T00:00:00,48.25416666666666,44.18333333333334,27.429166666666664,47.63791666666666,0.0,0.0,,0.0,0.0,23.0625,15.375,292.1666666666667,1030.9208333333331,0.05,7.9375,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
66.0,66.0,66.0,zaragoza,2023-02-05T00:00:00,48.104166666666664,42.65833333333334,34.824999999999996,60.69125,0.0,0.0,,0.0,0.0,34.266666666666666,20.308333333333337,303.0416666666667,1032.8875,4.220833333333333,8.158333333333333,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
67.0,67.0,67.0,zaragoza,2023-02-06T00:00:00,45.79583333333333,41.8,31.733333333333334,58.46625,0.0,0.0,,0.0,0.0,22.054166666666664,10.991666666666667,209.83333333333337,1027.475,40.75833333333333,7.575,,,,,Partially cloudy,partly-cloudy-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
68.0,68.0,68.0,zaragoza,2023-02-07T00:00:00,39.09166666666667,35.1,33.166666666666664,79.50208333333333,0.007375,25.0,rain,0.0,0.0,9.070833333333333,6.133333333333333,234.875,1025.6375,78.64166666666667,6.625,,,,,Overcast,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
69.0,69.0,69.0,zaragoza,2023-02-08T00:00:00,43.583333333333336,41.77916666666667,39.18333333333333,85.36583333333334,0.0009583333333333,4.166666666666667,rain,0.0,0.0,5.891666666666667,3.7541666666666664,234.54166666666663,1028.3541666666667,93.16666666666669,5.279166666666667,,,,,Overcast,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
70.0,70.0,70.0,zaragoza,2023-02-09T00:00:00,42.895833333333336,41.34583333333333,37.55,82.09166666666667,0.0,0.0,,0.0,0.0,6.566666666666666,3.7916666666666665,177.95833333333334,1032.9916666666666,65.54166666666667,6.7875000000000005,,,,,Overcast,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
71.0,71.0,71.0,zaragoza,2023-02-10T00:00:00,38.99583333333333,38.42916666666667,31.9375,77.7025,0.0,0.0,,0.0,0.0,7.479166666666667,2.716666666666667,124.54166666666669,1037.3666666666666,7.683333333333334,6.766666666666667,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
72.0,72.0,72.0,zaragoza,2023-02-11T00:00:00,38.975,37.208333333333336,30.383333333333336,73.44375000000001,0.0,0.0,,0.0,0.0,8.641666666666667,4.2124999999999995,138.75,1035.3208333333334,1.0208333333333333,6.633333333333333,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
73.0,73.0,73.0,zaragoza,2023-02-12T00:00:00,39.020833333333336,38.59583333333333,30.504166666666663,73.71625,0.0,0.0,,0.0,0.0,8.041666666666666,3.2375000000000003,170.08333333333334,1034.0833333333333,5.879166666666667,7.3125,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
74.0,74.0,74.0,zaragoza,2023-02-13T00:00:00,41.28333333333333,39.63333333333333,32.583333333333336,72.55,0.0,0.0,,0.0,0.0,9.2125,4.620833333333333,151.04166666666666,1034.8416666666667,3.7,6.608333333333333,,,,,Clear,clear-night,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
75.0,75.0,75.0,zaragoza,2023-02-14T00:00:00,42.545833333333334,39.94583333333333,36.725,80.85958333333333,0.0,0.0,,0.0,0.0,11.345833333333331,5.6125,107.91666666666669,1032.3208333333334,82.87083333333334,6.0125,,,,,Overcast,cloudy,"08160099999,LEZG,08094099999",,,,,,,,,,,,,,,
